Rotation,ABMI Site,Year,Field Date,Field Crew Member(s),Visit,Method of Travel,Route Tracked,Start Time,End Time,Days Since Snow,Snow Conditions,Temperature (Degrees Celsius),Weather,Starting Snow Depth 1 (centimetres),Starting Snow Depth 2 (centimetres),Starting Snow Depth 3 (centimetres),Ending Snow Depth 4 (centimetres),Ending Snow Depth 5 (centimetres),Ending Snow Depth 6 (centimetres)
Rotation 1,634,2012,26-Mar-13,JL,1,Snowmobile,BMOD,10:46,13:46,3,Powder,-5,Clear,100,96,96,102,96,91
Rotation 1,635,2012,25-Feb-13,JL/RBO,1,Walk,AMOD,12:43,14:54,5,Powder,-5,Clear,66,62,62,74,70,63
Rotation 1,635,2012,25-Feb-13,JL,1,Walk,AMOD,12:43,14:54,5,Powder,-5,Clear,66,62,62,74,70,63
Rotation 1,636,2012,23-Feb-13,JL,1,Snowmobile,AMOD,8:53,11:32,3,Powder,-5,Clear,64,79,79,79,80,77
Rotation 1,637,2012,24-Feb-13,JL,1,Snowmobile,B,11:19,14:31,4,Powder,-5,Clear,60,66,67,66,73,73
Rotation 1,638,2013,25-Jan-14,JLI,1,Snowmobile,A,8:19,10:37,5,Wet,6,Overcast,38,39,41,46,46,44
Rotation 1,639,2013,24-Jan-14,JLI,1,Snowmobile,C,14:25,16:58,4,Wet,6,Overcast,42,42,24,41,41,42
Rotation 1,640,2012,19-Mar-13,WF,1,Walk,AMOD,10:40,12:55,4,Powder,-10,Clear,81,81,79,64,63,66
Rotation 1,640,2012,19-Mar-13,RBO,1,Walk,AMOD,10:40,12:55,4,Powder,-10,Clear,81,81,79,64,63,66
Rotation 1,642,2012,14-Dec-12,LWI/SHO,1,Truck,C,10:02,12:53,3,Powder,-12,Cloudy,52,52,51,49,51,56
Rotation 1,643,2012,17-Dec-12,LWI/SHO,1,Truck,B,12:05,14:25,3,Powder,-21,Cloudy,55,55,56,54,54,53
Rotation 1,644,2012,17-Dec-12,LWI/SHO,1,Truck,C,9:10,11:42,3,Powder,-21,Cloudy,49,49,50,45,45,47
Rotation 1,648,2008,18-Jan-09,JEU,1,Snowmobile,A,10:30,14:05,5,Wet,5,Clear,33,38,38,60,48,38
Rotation 1,649,2008,18-Jan-09,MPI,1,Snowmobile,A,11:20,14:50,5,Wet,5,Clear,53,52,54,70,63,65
Rotation 1,650,2008,26-Jan-09,JEU,1,Snowmobile,A,11:21,13:19,4,Powder,-28,Clear,41,46,43,38,48,46
Rotation 1,659,2013,27-Feb-14,CPR/SHO,1,Snowmobile,A,10:12,12:06,6,Powder,-25,Overcast,54,57,54,55,51,57
Rotation 1,663,2009,08-Feb-10,JLI,1,Snowmobile,A,10:57,13:06,4,Powder,-12,Overcast,39,43,48,50,53,53
Rotation 1,664,2008,20-Mar-09,JL,1,Snowmobile,BMOD,11:19,13:55,4,Powder,-2,Overcast,80,82,80,60,65,65
Rotation 1,665,2008,20-Mar-09,JL,1,Snowmobile,AMOD,16:05,17:57,4,Wet,2,Overcast,68,64,70,65,71,63
Rotation 1,666,2012,26-Mar-13,WFL,1,Snowmobile,A,10:22,12:40,4,Powder,-5,Clear,85,90,84,79,80,80
Rotation 1,667,2012,25-Feb-13,JL/RBO,1,Walk,B,9:47,11:57,5,Powder,-5,Clear,75,77,70,63,75,70
Rotation 1,667,2012,25-Feb-13,JL,1,Walk,B,9:47,11:57,5,Powder,-5,Clear,75,77,70,63,75,70
Rotation 1,668,2012,23-Feb-13,JL,1,Snowmobile,BMOD,13:01,15:17,3,Powder,0,Overcast,75,80,81,64,64,71
Rotation 1,669,2012,23-Feb-13,RBO,1,Snowmobile,B,12:13,14:50,3,Powder,-1,Overcast,74,70,66,65,61,58
Rotation 1,672,2012,19-Mar-13,JL,1,Walk,A,10:20,12:50,4,Powder,-12,Clear,71,71,68,70,75,79
Rotation 1,672,2012,19-Mar-13,SDO,1,Walk,A,10:20,12:50,4,Powder,-12,Clear,71,71,68,70,75,79
Rotation 1,673,2013,25-Feb-14,LWI/SPE,1,Walk,AMOD,12:20,16:40,5,Crust,-15,Clear,83,76,83,49,45,47
Rotation 1,674,2012,15-Dec-12,CPR/MBO2,1,Truck,B,10:22,12:03,4,Powder,-13,Cloudy,34,36,35,44,43,40
Rotation 1,675,2012,16-Dec-12,CPR/MBO2,1,Truck,BMOD,8:54,11:22,5,Powder,-19,Cloudy,49,51,50,56,50,44
Rotation 1,688,2008,07-Feb-09,MPI,1,Snowmobile,C,12:30,15:55,5,Powder,-8,Overcast,44,43,45,61,54,62
Rotation 1,689,2008,08-Feb-09,JEU,1,Snowmobile,BMOD,13:15,16:36,6,Crust,3,Overcast,27,30.5,35.5,61,53,51
Rotation 1,690,2008,08-Feb-09,MPI,1,Snowmobile,C,12:18,16:35,6,Wet,-1,Overcast,53,51,50,49,48,55
Rotation 1,691,2013,28-Feb-14,BDA,1,Snowmobile,BMOD,9:40,13:00,6,Powder,-28,Clear,59,64,61,61,62,58
Rotation 1,692,2013,26-Feb-14,JLI,1,Snowmobile,AMOD,11:34,13:41,4,Powder,-15,Clear,53,56,56,58,57,56
Rotation 1,693,2013,25-Feb-14,BDA,1,Snowmobile,C,12:38,15:30,3,Powder,-15,Clear,46,46,52,54,58,58
Rotation 1,694,2013,25-Feb-14,CPR/SHO,1,Snowmobile,B,10:07,11:59,4,Powder,-25,Clear,49,48,49,47,51,49
Rotation 1,695,2013,24-Feb-14,CPR/SHO,1,Snowmobile,BMOD,8:46,12:10,3,Powder,-29,Clear,42,42,50,40,48,48
Rotation 1,696,2013,15-Feb-14,CPR/SHO,1,Snowmobile,BMOD,9:54,11:53,3,Powder,-18,Clear,25,23,26,58,58,56
Rotation 1,697,2010,25-Jan-11,WFL,1,Snowmobile,BMOD,10:30,13:00,4,Powder,-10,Overcast,64,80,70,71,62,62
Rotation 1,698,2010,18-Dec-10,WFL,1,Snowmobile,A,10:15,13:05,3,Powder,-15,Cloudy,34,30,30,38,31,34
Rotation 1,699,2010,18-Dec-10,JL,1,Snowmobile,C,11:35,14:05,3,Powder,-13,Cloudy,36,35,31,29,30,36
Rotation 1,704,2012,16-Dec-12,LWI/SHO,1,Truck,A,12:55,15:12,5,Powder,-8,Cloudy,81,76,78,63,58,56
Rotation 1,705,2012,15-Dec-12,CPR/MBO2,1,Truck,B,12:24,14:08,4,Powder,-15,Cloudy,49,49,50,37,36,39
Rotation 1,706,2012,16-Dec-12,CPR/MBO2,1,Truck,BMOD,15:18,16:53,5,Powder,-12,Clear,47,46,44,39,46,47
Rotation 1,719,2008,07-Feb-09,JEU,1,Snowmobile,B,10:55,14:26,5,Powder,-8,Overcast,44.5,44.5,56,44.5,39,35.5
Rotation 1,720,2008,13-Feb-09,JEU,1,Snowmobile/Walk,AMOD,12:00,14:58,3,Powder,-22,Overcast,38,46,40.5,48,47,48
Rotation 1,721,2008,14-Feb-09,JEU,1,Snowmobile/Walk,BMOD,14:26,16:52,4,Powder,-22,Overcast,61,74,68.5,68.5,56,61
Rotation 1,722,2013,26-Feb-14,RBO2,1,Snowmobile,AMOD,11:51,14:14,4,Powder,-10,Clear,59,61,63,55,58,60
Rotation 1,723,2013,28-Feb-14,JLI,1,Snowmobile,B,9:45,12:04,6,Powder,-28,Clear,60,63,66,60,60,60
Rotation 1,724,2013,25-Feb-14,RBO2,1,Snowmobile,BMOD,10:31,13:44,3,Powder,-25,Clear,53,47,46,53,50,51
Rotation 1,725,2013,15-Feb-14,LWI/SPE,1,Truck,A,12:49,14:52,3,Powder,-5,Clear,51,52,50,51,49,50
Rotation 1,726,2013,24-Feb-14,CPR/SHO,1,Snowmobile,AMOD,15:13,17:01,3,Powder,-16,Clear,50,61,60,56,60,67
Rotation 1,727,2013,05-Jan-14,CPR/MBO3,1,Truck,B,9:21,11:24,3,Powder,-34,Cloudy,50,47,45,54,56,57
Rotation 1,728,2010,26-Jan-11,WFL,1,Snowmobile,B,12:10,14:20,5,Wet,5,Cloudy,70,74,80,75,80,70
Rotation 1,729,2010,18-Dec-10,WFL,1,Snowmobile,A,14:10,15:55,3,Powder,-12,Cloudy,32,32,36,34,30,40
Rotation 1,730,2010,26-Jan-11,CKO,1,Snowmobile,A,10:35,12:30,5,Powder,0,Overcast,43,34,36,3,21,24
Rotation 1,735,2012,16-Dec-12,LWI/SHO,1,Truck,A,9:10,12:08,5,Powder,-8,Cloudy,68,62,58,60,54,55
Rotation 1,736,2012,15-Dec-12,LWI/SHO,1,Truck,A,14:40,17:04,4,Powder,-13,Cloudy,56,42,45,65,63,63
Rotation 1,737,2012,15-Dec-12,LWI/SHO,1,Truck,B,8:42,14:18,4,Powder,-14,Cloudy,42,43,45,53,48,46
Rotation 1,744,2013,27-Nov-13,MBO3,1,Truck,A,9:16,11:39,3,Crust,-13,Overcast,20,21,23,16,16,15
Rotation 1,745,2013,05-Jan-14,LWI/SPE,1,Truck,AMOD,12:24,14:11,4,Powder,-31,Overcast,45,51,50,59,60,59
Rotation 1,746,2013,05-Jan-14,LWI/SPE,1,Truck,A,14:40,16:32,4,Powder,-28,Overcast,55,56,55,54,55,54
Rotation 1,750,2008,15-Feb-09,JEU/MPI,1,Snowmobile,AMOD,9:40,12:00,5,Powder,-18,Clear,39,26,40.5,10,9,11.5
Rotation 1,751,2008,13-Feb-09,MPI,1,Snowmobile,AMOD,11:40,15:25,3,Powder,-20,Overcast,52,48,70,70,75,77
Rotation 1,752,2008,14-Feb-09,MPI,1,Snowmobile,BMOD,12:50,15:55,4,Powder,-18,Overcast,61,55,43,68,64,71
Rotation 1,753,2013,26-Feb-14,BDA,1,Snowmobile,C,13:10,16:05,4,Powder,-7,Clear,63,62,64,63,65,60
Rotation 1,754,2013,27-Feb-14,JLI,1,Snowmobile,A,10:53,13:37,5,Powder,-10,Overcast,60,60,54,62,58,64
Rotation 1,755,2013,24-Feb-14,BDA,1,Snowmobile,A,10:03,14:22,3,Powder,-25,Clear,22,20,21,58,55,57
Rotation 1,756,2013,15-Feb-14,LWI/SPE,1,Truck,C,8:49,11:13,3,Powder,-17,Clear,54,48,44,50,50,51
Rotation 1,757,2013,05-Jan-14,MBO3,1,Truck,AMOD,13:59,15:46,3,Powder,-26,Overcast,44,44,52,30,30,30
Rotation 1,758,2013,15-Feb-14,CPR/SHO,1,Snowmobile,BMOD,15:31,17:43,3,Powder,-8,Clear,10,29,29,25,41,46
Rotation 1,759,2009,08-Jan-10,WFL,1,Snowmobile,B,14:00,16:40,5,Powder,-16,Clear,42,40,40,42,30,40
Rotation 1,760,2010,25-Jan-11,CKO,1,Snowmobile,B,12:00,13:55,4,Powder,-6,Overcast,44,44,44,25,27,37
Rotation 1,761,2010,26-Jan-11,CKO,1,Snowmobile,C,14:30,16:25,5,Powder,2,Clear,32,32,0,5,42,44
Rotation 1,770,2012,13-Jan-13,LWI/SHO,1,Truck,A,9:10,10:42,5,Powder,-17,Overcast,46,44,42,37,38,41
Rotation 1,771,2012,13-Jan-13,LWI/SHO,1,Truck,A,10:42,13:17,5,Powder,-14,Overcast,58,56,48,DNC,DNC,DNC
Rotation 1,772,2012,13-Jan-13,LWI/SHO,1,Truck,AMOD,13:57,16:00,5,Powder,-12,Overcast,40,40,41,52,51,54
Rotation 1,776,2013,27-Nov-13,CPR,1,Truck,A,12:28,14:09,3,Crust,-7,Overcast,17,16,16,16,12,20
Rotation 1,777,2013,05-Jan-14,LWI/SPE,1,Truck,A,9:08,11:27,4,Powder,-38,Cloudy,54,54,49,46,52,52
Rotation 1,778,2013,24-Feb-14,LWI/SPE,1,Truck,A,8:05,9:40,3,Powder,-35,Clear,38,36,42,30,32,32
Rotation 1,791,2007,05-Feb-08,JL/KC/SS,1,PNA,PNA,12:15,15:06,3,Powder,-15,Clear,44,53,49,58,56,53
Rotation 1,792,2007,06-Mar-08,SS,1,PNA,PNA,10:06,12:06,3,Powder,-20,Clear,58,57,54,49,52,52
Rotation 1,793,2007,05-Feb-08,KZ,1,PNA,PNA,9:00,12:00,4,Powder,-22,Cloudy,42,45,50,47,53,51
Rotation 1,794,2012,16-Dec-12,RBO,1,Snowmobile,AMOD,10:13,14:00,4,Powder,-8,Overcast,41,37,43,3,36,41
Rotation 1,802,2012,10-Apr-13,LEW/MBO2,1,Truck,A,15:27,17:20,3,Wet,7,Cloudy,64,59,58,74,73,72
Rotation 1,803,2012,10-Apr-13,LEW/MBO2,1,Truck,A,17:45,19:15,3,Wet,7,Cloudy,57,DNC,DNC,73,79,70
Rotation 1,804,2012,12-Jan-13,LWI/SHO,1,Truck,A,13:55,15:55,4,Powder,-14,Overcast,44,43,45,48,50,52
Rotation 1,808,2013,08-Jan-14,LWI/SPE,1,Truck,A,14:28,16:10,3,Powder,-5,Cloudy,59,59,57,51,53,56
Rotation 1,809,2013,08-Jan-14,LWI/SPE,1,Truck,A,12:06,13:46,3,Powder,-4,Clear,52,52,53,37,37,37
Rotation 1,810,2013,08-Jan-14,LWI/SPE,1,Truck,A,9:33,11:15,3,Powder,-7,Cloudy,50,46,50,56,57,53
Rotation 1,823,2007,06-Mar-08,SS,1,PNA,PNA,13:45,15:30,3,Crust,-5,Clear,57,52,54,48,43,46
Rotation 1,824,2007,05-Feb-08,KZ,1,PNA,PNA,13:30,14:50,3,Powder,-10,Clear,22,24,25,14,14,17
Rotation 1,825,2007,06-Mar-08,KZ,1,PNA,PNA,7:45,9:45,3,Powder,-20,Clear,48,58,63,53,56,52
Rotation 1,826,2012,15-Dec-12,RBO,1,Snowmobile,AMOD,10:41,14:14,3,Powder,2,Clear,60,33,12,30,3,38
Rotation 1,827,2012,15-Dec-12,JL,1,Snowmobile,BMOD,12:53,16:15,3,Powder,-15,Clear,26,28,30,26,30,29
Rotation 1,828,2012,16-Dec-12,JL,1,Snowmobile,B,10:32,13:24,4,Powder,-12,Overcast,31,31,33,30,31,33
Rotation 1,829,2012,17-Dec-12,RBO,1,Truck,BMOD,8:35,11:15,5,Powder,-11,Overcast,24,5,38,20,2,40
Rotation 1,834,2013,07-Dec-13,LWI/SPE,1,Truck,A,15:33,16:57,5,Powder,-10,Overcast,26,26,28,20,22,24
Rotation 1,835,2013,07-Dec-13,LWI/SPE,1,Truck,A,12:56,14:53,5,Crust,-16,Overcast,32,29,31,29,28,23
Rotation 1,855,2007,07-Mar-08,KZ/SS,1,PNA,PNA,8:25,9:25,4,Crust,0,Clear,48,48,46,31,32,28
Rotation 1,856,2007,06-Mar-08,KZ,1,PNA,PNA,15:00,16:40,3,Powder,-7,DNC,37,42,40,46,48,52
Rotation 1,857,2007,06-Mar-08,KZ,1,PNA,PNA,11:55,13:20,3,Powder,-11,Clear,25,27,30,46,54,53
Rotation 1,858,2012,07-Dec-12,RBO,1,Snowmobile,A,10:32,14:30,3,Powder,-17,Cloudy,4,20,30,15,25,33
Rotation 1,859,2012,28-Jan-13,RBO,1,Snowmobile,AMOD,10:11,12:50,4,Powder,-10,Overcast,48,15,37,52,54,55
Rotation 1,860,2012,16-Dec-12,JL,1,Snowmobile,C,14:26,16:17,4,Powder,-10,Overcast,31,32,31,33,31,30
Rotation 1,861,2012,17-Dec-12,RBO,1,Truck,A,12:00,14:15,5,Powder,-11,Overcast,22,3,34,7,17,5
Rotation 1,866,2008,12-Feb-09,JFO,1,Snowmobile,B,13:57,16:14,5,Crust,-15,Overcast,20,21,25,32,16,36
Rotation 1,867,2008,12-Feb-09,SS,1,Snowmobile,B,13:40,15:09,5,Powder,-11,Overcast,45,45,42,28,27,30
Rotation 1,868,2008,13-Feb-09,JL,1,Snowmobile,BMOD,10:35,14:23,4,Powder,-15,Overcast,50,50,53,44,43,46
Rotation 1,876,2011,20-Mar-12,CPR,1,Snowmobile,AMOD,11:57,13:43,3,Powder,-9,Cloudy,40,35,36,45,40,40
Rotation 1,877,2010,21-Feb-11,TPE,1,Snowmobile,AMOD,11:54,14:33,4,Powder,-2,Clear,79,83,80,65,67,69
Rotation 1,881,2009,06-Jan-10,JLI/MVA,1,Snowmobile,A,9:56,13:58,3,Powder,-19,Overcast,22,21,23,19,21,16
Rotation 1,882,2009,08-Jan-10,JLI/MVA,1,Snowmobile,A,10:13,15:01,5,Powder,-14,Overcast,30,25,26,20,23,21
Rotation 1,883,2009,07-Jan-10,JLI/MVA,1,Snowmobile,A,10:31,16:10,4,Powder,-20,Overcast,28,26,21,23,19,16
Rotation 1,890,2010,06-Jan-11,CPR,1,Snowmobile,A,11:00,13:45,5,Powder,-2,Cloudy,26,26,26,27,27,27
Rotation 1,891,2010,28-Jan-11,CPR,1,Snowmobile,A,12:30,14:15,5,Crust,-9,Cloudy,35,35,37,41,41,42
Rotation 1,892,2010,28-Jan-11,CPR,1,Snowmobile,A,8:30,11:04,5,Crust,-8,Cloudy,33,36,39,30,31,30
Rotation 1,899,2008,12-Feb-09,JFO,1,Snowmobile,A,8:37,11:36,5,Crust,-20,Cloudy,12,14,15,35,48,45
Rotation 1,900,2008,12-Feb-09,SS,1,Snowmobile,BMOD,10:05,11:58,5,Powder,-22,Cloudy,41,48,51,51,52,48
Rotation 1,901,2008,13-Feb-09,JFO,1,Snowmobile/Walk,C,13:19,16:30,4,Crust,-8,Overcast,43,40,39,46,46,42
Rotation 1,908,2011,20-Mar-12,CPR,1,Snowmobile,BMOD,17:32,19:33,3,Powder,-4,Cloudy,30,35,31,37,39,40
Rotation 1,909,2010,09-Feb-11,TPE/SWI,1,Snowmobile,A,11:33,12:51,3,Powder,-5,Clear,71,78,75,63,65,64
Rotation 1,910,2010,04-Jan-11,TPE,1,Snowmobile,BMOD,9:27,12:26,3,Powder,-6,Cloudy,30,32,33,37,38,39
Rotation 1,914,2009,07-Jan-10,CKO,1,Snowmobile,A,10:08,12:26,4,Powder,-26,Cloudy,18,17,17,16,17,14
Rotation 1,915,2009,07-Jan-10,WFL,1,Snowmobile,A,14:17,16:37,4,Powder,-20,Cloudy,30,34,40,28,28,29
Rotation 1,916,2009,07-Jan-10,WFL,1,Snowmobile,B,9:45,12:24,4,Powder,-25,Cloudy,28,40,44,18,20,4
Rotation 1,923,2010,02-Feb-11,CPR,1,Snowmobile,A,10:45,12:30,3,Crust,-1,Clear,38,38,40,52,44,51
Rotation 1,924,2010,28-Jan-11,CPR,1,Snowmobile,A,15:30,17:00,5,Crust,-11,Cloudy,41,42,42,42,40,43
Rotation 1,925,2010,02-Feb-11,CPR,1,Snowmobile,A,14:45,15:23,3,Crust,3,Cloudy,33,32,34,36,37,37
Rotation 1,932,2008,12-Feb-09,DLA,1,Snowmobile,B,10:06,12:17,5,Powder,-22,Cloudy,48,50,55,54,60,60
Rotation 1,933,2008,13-Feb-09,DLA,1,Snowmobile,AMOD,9:03,11:20,6,Powder,-14,Overcast,52,59,60,47,49,49
Rotation 1,934,2008,12-Feb-09,JL,1,Snowmobile,C,11:52,14:39,3,Powder,-15,Clear,40,40,45,54,55,56
Rotation 1,941,2010,14-Mar-11,TPE,1,Snowmobile,AMOD,11:15,13:24,3,Powder,-1,Clear,69,70,69,79,82,80
Rotation 1,942,2010,14-Mar-11,SWI,1,Snowmobile,AMOD,10:30,13:06,3,Powder,-3,Overcast,91,92,88,95,97,98
Rotation 1,943,2010,20-Feb-11,TPE,1,Snowmobile,AMOD,11:37,13:52,3,Powder,-6,Clear,63,66,67,61,64,63
Rotation 1,947,2009,06-Jan-10,CKO,1,Snowmobile,A,8:57,11:42,3,Powder,-22,Overcast,25,24,20,22,22,21
Rotation 1,948,2009,07-Jan-10,CKO,1,Snowmobile,A,14:15,16:06,4,Powder,-21,Overcast,12,15,14,8,31,32
Rotation 1,949,2009,06-Jan-10,WFL,1,Snowmobile,A,10:10,12:50,3,Powder,-26,Clear,55,70,75,28,40,55
Rotation 1,956,2013,15-Feb-14,DHO2/KTE,1,Walk,B,9:00,11:10,3,Powder,-16,Clear,13,10,12,8,7,6
Rotation 1,957,2010,02-Feb-11,LPR,1,Snowmobile,A,13:48,16:51,3,Crust,2,Cloudy,20,23,22,24,22,22
Rotation 1,958,2010,21-Feb-11,LPR,1,Snowmobile,A,12:09,15:25,4,Crust,-19,Cloudy,34,36,36,22,23,25
Rotation 1,962,2010,17-Mar-11,CKO/WFL,1,Walk,B,8:55,11:05,6,Powder,-12,Clear,79,80,78,75,75,80
Rotation 1,963,2010,16-Mar-11,JL/RBO,1,Walk,B,13:00,15:58,5,Powder,-10,Overcast,68,72,68,48,35,35
Rotation 1,964,2010,16-Mar-11,CKO/WFL,1,Walk,A,13:05,16:30,5,Powder,-10,Cloudy,85,85,88,34,36,34
Rotation 1,968,2010,10-Feb-11,RBO,1,Snowmobile,C,11:05,14:07,3,Wet,2,Overcast,36,42,48,38,38,40
Rotation 1,969,2010,10-Feb-11,JL,1,Snowmobile,A,10:41,13:20,3,Powder,1,Cloudy,60,61,63,54,50,50
Rotation 1,970,2010,11-Feb-11,RBO,1,Snowmobile,BMOD,13:00,15:50,4,Wet,5,Clear,18,25,27,36,45,41
Rotation 1,974,2008,09-Feb-09,TPE,1,Snowmobile,AMOD,10:10,13:25,3,Powder,-4,Overcast,69,75,82,41,50,46
Rotation 1,974,2008,09-Feb-09,MLA,1,Snowmobile,AMOD,10:10,13:25,3,Powder,-4,Overcast,69,75,82,41,50,46
Rotation 1,975,2008,12-Feb-09,TPE,1,Snowmobile,A,10:15,12:20,6,Powder,-12,Overcast,53,60,55,58,64,63
Rotation 1,975,2008,12-Feb-09,MLA,1,Snowmobile,A,10:15,12:20,6,Powder,-12,Overcast,53,60,55,58,64,63
Rotation 1,976,2008,10-Feb-09,MLA,1,Snowmobile,AMOD,10:30,12:50,4,Powder,-7,Clear,60,63,59,52,59,63
Rotation 1,976,2008,10-Feb-09,TPE,1,Snowmobile,AMOD,10:30,12:50,4,Powder,-7,Clear,60,63,59,52,59,63
Rotation 1,983,2011,25-Jan-12,MLA,1,Truck,A,8:40,11:00,4,Powder,-5,Overcast,20,21,27,23,23,23
Rotation 1,984,2011,25-Jan-12,JWA/MLA,1,Truck,A,11:45,14:37,4,Crust,2,Overcast,17,17,15,28,10,6
Rotation 1,985,2011,09-Mar-12,ANI/MLA,1,Truck,A,9:28,12:35,3,Powder,2,Overcast,20,13,15,12,10,25
Rotation 1,989,2013,15-Feb-14,DHO2/KTE,1,Walk,B,12:35,14:22,3,Powder,-10,Clear,16,14,20,6,12,9
Rotation 1,990,2010,07-Mar-11,CPR,1,Snowmobile,A,8:30,10:04,4,Crust,-22,Overcast,40.5,41.5,41,40,39,41
Rotation 1,991,2010,21-Feb-11,CPR,1,Snowmobile,A,12:27,14:14,4,Crust,-15,Cloudy,45,43,45,46,48,46
Rotation 1,995,2010,17-Mar-11,JL/RBO,1,Walk,C,9:16,11:46,6,Crust,-8,Overcast,107,110,115,30,28,32
Rotation 1,996,2010,15-Mar-11,CKO/WFL,1,Walk,C,9:15,12:21,4,Crust,-1,Clear,72,70,78,71,72,1
Rotation 1,997,2010,15-Mar-11,JL/RBO,1,Walk,B,9:31,11:54,4,Crust,-2,Overcast,66,66,61,70,63,60
Rotation 1,1001,2010,11-Feb-11,JL,1,Snowmobile,B,9:50,11:53,4,Powder,2,Overcast,71,64,64,67,60,62
Rotation 1,1002,2010,12-Feb-11,CKO,1,Snowmobile,C,14:05,16:45,4,Powder,4,Overcast,55,56,55,62,60,64
Rotation 1,1003,2010,27-Mar-11,CKO/WFL,1,Snowmobile,C,13:45,16:00,3,Powder,-3,Overcast,14,14,14,5,7,7
Rotation 1,1007,2008,02-Mar-09,TPE,1,Snowmobile/Walk,A,12:24,15:55,5,Powder,-10,Clear,69,73,68,62,64,63
Rotation 1,1008,2008,11-Feb-09,TPE,1,Snowmobile,AMOD,13:04,15:24,5,Powder,-8,Overcast,65,68,70,56,60,62
Rotation 1,1008,2008,11-Feb-09,MLA,1,Snowmobile,AMOD,13:04,15:20,5,Powder,-8,Overcast,65,68,70,56,60,62
Rotation 1,1009,2008,28-Feb-09,MLA,1,Snowmobile,A,9:00,12:25,3,Powder,-24,Clear,24,19,26,20,35,30
Rotation 1,1016,2011,24-Jan-12,MLA,1,Truck,A,8:45,11:00,3,Powder,-3,Clear,17,13,16,18,13,25
Rotation 1,1017,2011,24-Jan-12,JWA/MLA,1,Truck,A,11:57,15:04,3,Powder,1,Cloudy,22,19,12,9,13,11
Rotation 1,1018,2012,15-Nov-12,DAN/MLA,1,Truck,A,8:30,11:30,6,Powder,-2,Cloudy,16,17,21,14,17,14
Rotation 1,1022,2010,07-Mar-11,CPR,1,Snowmobile,A,14:30,15:49,4,Powder,-18,Clear,51,51,50,49,49,47
Rotation 1,1023,2010,07-Mar-11,CPR,1,Snowmobile,A,11:30,13:21,4,Crust,-22,Clear,48.5,50,48,48,48.5,48
Rotation 1,1024,2010,21-Feb-11,LPR,1,Snowmobile,A,15:51,8:05,4,Crust,-14,Cloudy,33,30,34,31,32,31
Rotation 1,1030,2010,16-Mar-11,CKO/JL,1,Walk,C,9:11,12:00,5,Powder,0,Overcast,130,131,132,17,27,28
Rotation 1,1031,2010,15-Mar-11,CKO/WFL,1,Walk,C,12:50,14:53,4,Powder,0,Overcast,92,92,94,23,24,22
Rotation 1,1035,2010,11-Feb-11,CKO/JL,1,Snowmobile/Walk,A,14:35,16:20,4,Powder,4,Cloudy,62,64,62,41,41,44
Rotation 1,1036,2010,12-Feb-11,JL,1,Snowmobile,B,11:30,13:40,5,Powder,1,Overcast,51,54,63,44,45,44
Rotation 1,1037,2010,12-Feb-11,RBO,1,Snowmobile,DNC,12:13,15:30,5,Wet,3,Cloudy,17,15,15,52,48,46
Rotation 1,1041,2008,04-Feb-09,MLA,1,Snowmobile,AMOD,13:01,16:40,4,Powder,2,Overcast,38,37,39,46,50,45
Rotation 1,1041,2008,04-Feb-09,TPE,1,Snowmobile,AMOD,13:01,15:14,4,Powder,2,Overcast,38,37,39,46,50,45
Rotation 1,1042,2008,01-Mar-09,TPE,1,Snowmobile,AMOD,13:07,14:32,4,Powder,-5,Overcast,54,56,58,55,52,57
Rotation 1,1042,2008,01-Mar-09,MLA,1,Snowmobile,AMOD,13:07,15:30,4,Powder,-5,Overcast,54,56,58,55,52,57
Rotation 1,1043,2008,28-Feb-09,TPE,1,Snowmobile,A,11:41,15:04,3,Powder,-17,Clear,52,56,51,40,42,40
Rotation 1,1050,2011,29-Feb-12,ANI/EGR/TSM,1,Truck,A,10:57,16:57,3,Powder,-11,Clear,24,25,35,14,10,12
Rotation 1,1051,2011,24-Jan-12,ANI/EGR/GB2,1,Walk,A,8:55,14:50,3,Powder,-5,Clear,8,7,8,8,3,7
Rotation 1,1052,2012,14-Nov-12,DAN/MLA,1,Truck,A,8:30,13:30,5,Powder,2,Cloudy,19,20,21,12,12,13
Rotation 1,1056,2010,07-Mar-11,CPR,1,Snowmobile,A,16:50,18:05,4,Powder,-18,Clear,51,50,51,50,49,50
Rotation 1,1057,2010,06-Mar-11,CPR,1,Snowmobile,A,14:15,18:21,3,Crust,-19,Clear,36.5,38,37,37,38,37.5
Rotation 1,1058,2010,21-Feb-11,CPR,1,Snowmobile,A,16:35,17:44,4,Powder,-9,Cloudy,46,46,48,49,49,49
Rotation 1,1069,2008,13-Mar-09,TPE,1,Snowmobile,A,13:13,14:39,5,Powder,4,Overcast,38,37,40,47,45,48
Rotation 1,1069,2008,13-Mar-09,MLA,1,Snowmobile,A,13:15,14:45,5,Powder,4,Overcast,38,37,40,47,45,48
Rotation 1,1070,2008,11-Mar-09,TPE,1,Snowmobile,AMOD,13:05,14:27,3,Powder,-10,Clear,38,34,40,47,53,52
Rotation 1,1070,2008,11-Mar-09,MLA,1,Snowmobile,AMOD,13:05,15:20,3,Powder,-10,Clear,38,34,40,47,53,52
Rotation 1,1071,2010,18-Mar-11,JL,1,Snowmobile,C,11:55,14:52,3,Powder,-9,Overcast,72,70,72,65,63,71
